id,title,owner,lat,lon,url_m,tags,description,sentiment
15333474619,Phot.London.China.Town.01.041327.5621.jpg,frankartculinary,51.512218,-0.130001,https://live.staticflickr.com/5610/15333474619_f292d31387.jpg,barcelona greatbritain inglaterra england españa food fish london fountain valencia birds spain nikon chinatown cathedral market dom soho brunnen kathedrale catedral bahnhof ciudad fisch cathédrale mercado tapas pesci londres coolpix seafood angleterre d200 pescado cac markt poisson paella marché londra fuentes oiseau ville boqueria spanien vogel citta d800 inghilterra rambla mariscos ciudaddelasartesylasciencias d300 fruttidimare umbracle fruitsdemer meeresfrüchte oceanogràfic raiwaystation l’espagne bajaro estacióntrenes frankartculinaryyahoode,"Great Britain, London, Chinatown, Gerrard Street in London’s Soho is in the heart of Chinatown, it is in walking distance from Leicester Square, Piccadilly Circus &amp; aprox. 500 mtr from Trafalgar Square. The Chinese community firmly established on Gerrard Street by the late 1960s, however, Chinatown goes back as far as the 18th century when it was in the East End. 

The London Chinatown has its own style, people feel displaced to Asia. A big gate marks the entrance to the Chinatowns Gerrad Street, here begins a pedestrian filled with red lanterns, dragons, Mandarin street signs &amp; chock-a-block full of Chinese restaurants. The shops &amp; eateries on the Gerrad Street are due to the tourists slightly more expensive than in the rest of Chinatown. It is particularly busy during the weekend, when the local Chinese community goes shopping for authentic Asian foodstuffs, not readily available elsewhere.

The most colourful time to visit Gerrard Street is during the Chinese New Year, at the end of January/early February, 2014 the year of the wooden horse is on January 31th, besides many activities, huge papier-mâché dragons dance through the streets with fire-crackers banging on the pavement.

The London Chinatown today occupies only a fraction of their former extent. During the ‘20s, Kate Meyrick opened up the notorious Club 43 on Gerrard Street, a decadent nightclub hosting outrageous parties frequented by the rich &amp; famous. Famed London jazz institution Ronnie Scott’s first opened up at # 39 Gerrard Street in 1959, but for fans of rock music is London Chinatown incidentally also a term, a basement in Gerrard Street was the location of the first rehearsal of Led Zeppelin in August 1968, the well-known song &quot;Train kept a rolling &quot; was allegedly written here. Due to the many clubs existing in Soho in the past, it is considered as the birthplace of British Rock ’n’ Roll.

...Danke, Xièxie 谢谢, Thanks, Gracias, Merci, Grazie, Obrigado, Arigatô, Dhanyavad, Chokrane to you for over 
2.300.000 visits in my photostream with countless motivating comments
",0.10149667405764966
15333165359,Phot.London.China.Town.01.041327.5614.jpg,frankartculinary,51.512195,-0.130527,https://live.staticflickr.com/5600/15333165359_48e03de532.jpg,barcelona greatbritain inglaterra england españa food fish london fountain valencia birds spain nikon chinatown cathedral market dom soho brunnen kathedrale catedral bahnhof ciudad fisch cathédrale mercado tapas pesci londres coolpix seafood angleterre d200 pescado cac markt poisson paella marché londra fuentes oiseau ville boqueria spanien vogel citta d800 inghilterra rambla mariscos ciudaddelasartesylasciencias d300 fruttidimare umbracle fruitsdemer meeresfrüchte oceanogràfic raiwaystation l’espagne bajaro estacióntrenes frankartculinaryyahoode,"Great Britain, London, Chinatown, Gerrard Street in London’s Soho is in the heart of Chinatown, it is in walking distance from Leicester Square, Piccadilly Circus &amp; aprox. 500 mtr from Trafalgar Square. The Chinese community firmly established on Gerrard Street by the late 1960s, however, Chinatown goes back as far as the 18th century when it was in the East End. 

The London Chinatown has its own style, people feel displaced to Asia. A big gate marks the entrance to the Chinatowns Gerrad Street, here begins a pedestrian filled with red lanterns, dragons, Mandarin street signs &amp; chock-a-block full of Chinese restaurants. The shops &amp; eateries on the Gerrad Street are due to the tourists slightly more expensive than in the rest of Chinatown. It is particularly busy during the weekend, when the local Chinese community goes shopping for authentic Asian foodstuffs, not readily available elsewhere.

The most colourful time to visit Gerrard Street is during the Chinese New Year, at the end of January/early February, 2014 the year of the wooden horse is on January 31th, besides many activities, huge papier-mâché dragons dance through the streets with fire-crackers banging on the pavement.

The London Chinatown today occupies only a fraction of their former extent. During the ‘20s, Kate Meyrick opened up the notorious Club 43 on Gerrard Street, a decadent nightclub hosting outrageous parties frequented by the rich &amp; famous. Famed London jazz institution Ronnie Scott’s first opened up at # 39 Gerrard Street in 1959, but for fans of rock music is London Chinatown incidentally also a term, a basement in Gerrard Street was the location of the first rehearsal of Led Zeppelin in August 1968, the well-known song &quot;Train kept a rolling &quot; was allegedly written here. Due to the many clubs existing in Soho in the past, it is considered as the birthplace of British Rock ’n’ Roll.

...Danke, Xièxie 谢谢, Thanks, Gracias, Merci, Grazie, Obrigado, Arigatô, Dhanyavad, Chokrane to you for over 
2.300.000 visits in my photostream with countless motivating comments
",0.10149667405764966
15332724650,Phot.London.China.Town.01.041327.5592.jpg,frankartculinary,51.511701,-0.131685,https://live.staticflickr.com/2950/15332724650_c1c36292ac.jpg,barcelona greatbritain inglaterra england españa food fish london fountain valencia birds spain nikon chinatown cathedral market dom soho brunnen kathedrale catedral bahnhof ciudad fisch cathédrale mercado tapas pesci londres coolpix seafood angleterre d200 pescado cac markt poisson paella marché londra fuentes oiseau ville boqueria spanien vogel citta d800 inghilterra rambla mariscos ciudaddelasartesylasciencias d300 fruttidimare umbracle fruitsdemer meeresfrüchte oceanogràfic raiwaystation l’espagne bajaro estacióntrenes frankartculinaryyahoode,"Great Britain, London, Chinatown / Soho, backstreet at the Gerrard Street.
Gerrard Street in London’s Soho is in the heart of Chinatown, it is in walking distance from Leicester Square, Piccadilly Circus &amp; aprox. 500 mtr from Trafalgar Square. The Chinese community firmly established on Gerrard Street by the late 1960s, however, Chinatown goes back as far as the 18th century when it was in the East End. 

The London Chinatown has its own style, people feel displaced to Asia. A big gate marks the entrance to the Chinatowns Gerrad Street, here begins a pedestrian filled with red lanterns, dragons, Mandarin street signs &amp; chock-a-block full of Chinese restaurants. The shops &amp; eateries on the Gerrad Street are due to the tourists slightly more expensive than in the rest of Chinatown. It is particularly busy during the weekend, when the local Chinese community goes shopping for authentic Asian foodstuffs, not readily available elsewhere.

The most colourful time to visit Gerrard Street is during the Chinese New Year, at the end of January/early February, 2014 the year of the wooden horse is on January 31th, besides many activities, huge papier-mâché dragons dance through the streets with fire-crackers banging on the pavement.

The London Chinatown today occupies only a fraction of their former extent. During the ‘20s, Kate Meyrick opened up the notorious Club 43 on Gerrard Street, a decadent nightclub hosting outrageous parties frequented by the rich &amp; famous. Famed London jazz institution Ronnie Scott’s first opened up at # 39 Gerrard Street in 1959, but for fans of rock music is London Chinatown incidentally also a term, a basement in Gerrard Street was the location of the first rehearsal of Led Zeppelin in August 1968, the well-known song &quot;Train kept a rolling &quot; was allegedly written here. Due to the many clubs existing in Soho in the past, it is considered as the birthplace of British Rock ’n’ Roll.

...Danke, Xièxie 谢谢, Thanks, Gracias, Merci, Grazie, Obrigado, Arigatô, Dhanyavad, Chokrane to you for over 
2.350.000 visits in my photostream with countless motivating comments
",0.10149667405764966
15330406848,Phot.London.China.Town.01.041325.5655.jpg,frankartculinary,51.511684,-0.131213,https://live.staticflickr.com/2949/15330406848_71993173a7.jpg,barcelona greatbritain inglaterra england españa food fish london fountain valencia birds spain nikon chinatown cathedral market dom soho brunnen kathedrale catedral bahnhof ciudad fisch cathédrale mercado tapas pesci londres coolpix seafood angleterre d200 pescado cac markt poisson paella marché londra fuentes oiseau ville boqueria spanien vogel citta d800 inghilterra rambla mariscos ciudaddelasartesylasciencias d300 fruttidimare umbracle fruitsdemer meeresfrüchte oceanogràfic raiwaystation l’espagne bajaro estacióntrenes frankartculinaryyahoode,"Great Britain, London, Chinatown / Soho, Gerrard Street in London’s Soho is in the heart of Chinatown, it is in walking distance from Leicester Square, Piccadilly Circus &amp; aprox. 500 mtr from Trafalgar Square. The Chinese community firmly established on Gerrard Street by the late 1960s, however, Chinatown goes back as far as the 18th century when it was in the East End. 
The London Chinatown has its own style, people feel displaced to Asia. A big gate marks the entrance to the Chinatowns Gerrad Street, here begins a pedestrian filled with red lanterns, dragons, Mandarin street signs &amp; chock-a-block full of Chinese restaurants. The shops &amp; eateries on the Gerrad Street are due to the tourists slightly more expensive than in the rest of Chinatown. It is particularly busy during the weekend, when the local Chinese community goes shopping for authentic Asian foodstuffs, not readily available elsewhere.
The most colourful time to visit Gerrard Street is during the Chinese New Year, at the end of January/early February, 2014 the year of the wooden horse is on January 31th, besides many activities, huge papier-mâché dragons dance through the streets with fire-crackers banging on the pavement.
The London Chinatown today occupies only a fraction of their former extent. During the ‘20s, Kate Meyrick opened up the notorious Club 43 on Gerrard Street, a decadent nightclub hosting outrageous parties frequented by the rich &amp; famous. Famed London jazz institution Ronnie Scott’s first opened up at # 39 Gerrard Street in 1959, but for fans of rock music is London Chinatown incidentally also a term, a basement in Gerrard Street was the location of the first rehearsal of Led Zeppelin in August 1968, the well-known song &quot;Train kept a rolling &quot; was allegedly written here. Due to the many clubs existing in Soho in the past, it is considered as the birthplace of British Rock ’n’ Roll.

...Danke, Xièxie 谢谢, Thanks, Gracias, Merci, Grazie, Obrigado, Arigatô, Dhanyavad, Chokrane to you for over 
2.300.000 visits in my photostream with countless motivating comments
",0.10149667405764966
15330291590,Phot.London.China.Town.01.041327.5619.jpg,frankartculinary,51.511824,-0.131975,https://live.staticflickr.com/2949/15330291590_1182e0cf30.jpg,barcelona greatbritain inglaterra england españa food fish london fountain valencia birds spain nikon chinatown cathedral market dom soho brunnen kathedrale catedral bahnhof ciudad fisch cathédrale mercado tapas pesci londres coolpix seafood angleterre d200 pescado cac markt poisson paella marché londra fuentes oiseau ville boqueria spanien vogel citta d800 inghilterra rambla mariscos ciudaddelasartesylasciencias d300 fruttidimare umbracle fruitsdemer meeresfrüchte oceanogràfic raiwaystation l’espagne bajaro estacióntrenes frankartculinaryyahoode,"Great Britain, London, Chinatown / Soho, backstreet at the Gerrard Street.
Gerrard Street in London’s Soho is in the heart of Chinatown, it is in walking distance from Leicester Square, Piccadilly Circus &amp; aprox. 500 mtr from Trafalgar Square. The Chinese community firmly established on Gerrard Street by the late 1960s, however, Chinatown goes back as far as the 18th century when it was in the East End. 

The London Chinatown has its own style, people feel displaced to Asia. A big gate marks the entrance to the Chinatowns Gerrad Street, here begins a pedestrian filled with red lanterns, dragons, Mandarin street signs &amp; chock-a-block full of Chinese restaurants. The shops &amp; eateries on the Gerrad Street are due to the tourists slightly more expensive than in the rest of Chinatown. It is particularly busy during the weekend, when the local Chinese community goes shopping for authentic Asian foodstuffs, not readily available elsewhere.

The most colourful time to visit Gerrard Street is during the Chinese New Year, at the end of January/early February, 2014 the year of the wooden horse is on January 31th, besides many activities, huge papier-mâché dragons dance through the streets with fire-crackers banging on the pavement.

The London Chinatown today occupies only a fraction of their former extent. During the ‘20s, Kate Meyrick opened up the notorious Club 43 on Gerrard Street, a decadent nightclub hosting outrageous parties frequented by the rich &amp; famous. Famed London jazz institution Ronnie Scott’s first opened up at # 39 Gerrard Street in 1959, but for fans of rock music is London Chinatown incidentally also a term, a basement in Gerrard Street was the location of the first rehearsal of Led Zeppelin in August 1968, the well-known song &quot;Train kept a rolling &quot; was allegedly written here. Due to the many clubs existing in Soho in the past, it is considered as the birthplace of British Rock ’n’ Roll.

👉 One World one Dream,
🙏...Danke, Xièxie 谢谢, Thanks, Gracias, Merci, Grazie, Obrigado, Arigatô, Dhanyavad, Chokrane to you &amp; over
12 million visits in my photostream with countless motivating comments",0.10149667405764966
15330302678,Phot.London.China.Town.01.041327.5652.jpg,frankartculinary,51.511717,-0.131353,https://live.staticflickr.com/3956/15330302678_f53c03c66c.jpg,barcelona greatbritain inglaterra england españa food fish london fountain valencia birds spain nikon chinatown cathedral market dom soho brunnen kathedrale catedral bahnhof ciudad fisch cathédrale mercado tapas pesci londres coolpix seafood angleterre d200 pescado cac markt poisson paella marché londra fuentes oiseau ville boqueria spanien vogel citta d800 inghilterra rambla mariscos ciudaddelasartesylasciencias d300 fruttidimare umbracle fruitsdemer meeresfrüchte oceanogràfic raiwaystation l’espagne bajaro estacióntrenes frankartculinaryyahoode,"Great Britain, London, Chinatown / Soho, Gerrard Street in London’s Soho is in the heart of Chinatown, it is in walking distance from Leicester Square, Piccadilly Circus &amp; aprox. 500 mtr from Trafalgar Square. The Chinese community firmly established on Gerrard Street by the late 1960s, however, Chinatown goes back as far as the 18th century when it was in the East End. 
The London Chinatown has its own style, people feel displaced to Asia. A big gate marks the entrance to the Chinatowns Gerrad Street, here begins a pedestrian filled with red lanterns, dragons, Mandarin street signs &amp; chock-a-block full of Chinese restaurants. The shops &amp; eateries on the Gerrad Street are due to the tourists slightly more expensive than in the rest of Chinatown. It is particularly busy during the weekend, when the local Chinese community goes shopping for authentic Asian foodstuffs, not readily available elsewhere.
The most colourful time to visit Gerrard Street is during the Chinese New Year, at the end of January/early February, 2014 the year of the wooden horse is on January 31th, besides many activities, huge papier-mâché dragons dance through the streets with fire-crackers banging on the pavement.
The London Chinatown today occupies only a fraction of their former extent. During the ‘20s, Kate Meyrick opened up the notorious Club 43 on Gerrard Street, a decadent nightclub hosting outrageous parties frequented by the rich &amp; famous. Famed London jazz institution Ronnie Scott’s first opened up at # 39 Gerrard Street in 1959, but for fans of rock music is London Chinatown incidentally also a term, a basement in Gerrard Street was the location of the first rehearsal of Led Zeppelin in August 1968, the well-known song &quot;Train kept a rolling &quot; was allegedly written here. Due to the many clubs existing in Soho in the past, it is considered as the birthplace of British Rock ’n’ Roll.

...Danke, Xièxie 谢谢, Thanks, Gracias, Merci, Grazie, Obrigado, Arigatô, Dhanyavad, Chokrane to you for over 
2.300.000 visits in my photostream with countless motivating comments
",0.10149667405764966
13983752457,_DSC7739_40_41HDR-Edit,Pixel_Runner,51.511466,-0.130689,https://live.staticflickr.com/7305/13983752457_9672ab11b4.jpg,england london other unitedkingdom object events chinese chinesenewyear subject chinesedragon chineselantern,,-0.09722222222222221
13964412769,Stone Guards,Pixel_Runner,51.512041,-0.130431,https://live.staticflickr.com/2911/13964412769_a5281cddc8.jpg,england london art other unitedkingdom object events chinese chinesenewyear subject installationart chinesedragon chineselantern,,-0.09722222222222221
14151234294,Chinese Glass,Pixel_Runner,51.510436,-0.13017,https://live.staticflickr.com/5102/14151234294_4c228f3fed.jpg,england reflection london other unitedkingdom object events chinese chinesenewyear subject chineselantern photospecs lightartefacts,,-0.07291666666666666
14151227024,Chinese Dragon!,Pixel_Runner,51.508561,-0.127267,https://live.staticflickr.com/5160/14151227024_d9cae4217f.jpg,england london other unitedkingdom object events chinese chinesenewyear subject chinesedragon,,-0.07291666666666666
14171120383,What's This Fella Doing In Chinese New Year Parade?,Pixel_Runner,51.508561,-0.127267,https://live.staticflickr.com/5576/14171120383_f3bb8fc6ec.jpg,england london art duck other unitedkingdom events chinesenewyear subject float,,-0.08106060606060606
14147733761,Red Carpet,Pixel_Runner,51.512041,-0.130428,https://live.staticflickr.com/5538/14147733761_6f0e1025ae.jpg,england london other unitedkingdom object events chinese chinesenewyear subject chineselantern,,-0.07291666666666666
13964411108,Enter The Dragon,Pixel_Runner,51.508561,-0.127267,https://live.staticflickr.com/7370/13964411108_7cf405fb12.jpg,england london other unitedkingdom object events chinese chinesenewyear subject chinesedragon,,-0.09722222222222221
14148192232,Hanging Fish,Pixel_Runner,51.511927,-0.129087,https://live.staticflickr.com/2920/14148192232_5ae895529c.jpg,england london other unitedkingdom object events chinese chinesenewyear subject chinesehangingpendant,,-0.09722222222222221
13964397768,Balls And Banners,Pixel_Runner,51.511927,-0.129089,https://live.staticflickr.com/7374/13964397768_2699339c22.jpg,england london other unitedkingdom object events chinese chinesenewyear subject chineselantern,,-0.09722222222222221
12875396264,China Town III,faranorclarke,51.512341,-0.132619,https://live.staticflickr.com/3752/12875396264_1c57b565bb.jpg,street uk red london tourism yellow chinatown soho banner chinese chinesenewyear lanterns lantern banners nikkor vignetting lightroom d90,,0.0
12717763614,"Chinatown, this way",Mute-Glasgow,51.511266,-0.13132,https://live.staticflickr.com/2812/12717763614_c5a3f77660.jpg,street new white man black london 35mm 50mm one chinatown pentax f14 year chinese super number xp2 photograph 400 ilford 2014 pentaxmx,"Chinese man. Chinese New Year, 
London, 2014

Pentax MX &gt; 50mm f/1.4 &gt; Ilford XP2 Super 400",0.08585858585858586
12727288685,China Town,Ian Rylance,51.512334,-0.129368,https://live.staticflickr.com/7407/12727288685_e202121815.jpg,london chinatown paperlanterns,Chinese New Year 2014 - Paper Lanterns,0.06818181818181818
12706064553,China Town,Ian Rylance,51.512334,-0.129368,https://live.staticflickr.com/7345/12706064553_c44fdde4cd.jpg,chinatown paperlanterns chinatownlondon,Chinese New Year 2014 - Paper Lanterns,0.06818181818181818
12695450643,Canton Chinese Restaurant,Mute-Glasgow,51.512134,-0.129057,https://live.staticflickr.com/7450/12695450643_6cbdf37064.jpg,new woman facade 50mm restaurant pentax f14 candid year chinese streetphotography super xp2 photograph 400 cabbage lantern ilfordxp2super mx ilford canton 2014 pentaxmx,"Lowering the cabbage. Chinese New Year, London 2014

Pentax MX &gt; 50mm f/1.4 &gt; Ilford XP2 Super 400",0.19242424242424241
12671695764,Chinese boys,Mute-Glasgow,51.512047,-0.129647,https://live.staticflickr.com/7413/12671695764_39b2feb311.jpg,new blackandwhite brick london film window 35mm 50mm dragon pentax f14 year chinese super xp2 photograph lantern ilfordxp2super mx ilford pentaxmx,"Pentax MX &gt; 50mm f/1.4 &gt; Ilford XP2 Super 400

Watching the dragon on Chinese New Year, 2014.",0.13419913419913418
12642597304,Chinese New Hair,Mute-Glasgow,51.512047,-0.129647,https://live.staticflickr.com/7315/12642597304_90430b8ea4.jpg,street new blackandwhite white black london photography 50mm chinatown pentax f14 year chinese super chinesenewyear xp2 photograph 400 hairdresser ilfordxp2super ilfordxp2 mx ilford 2014 pentaxmx streetphotograph,"Pentax MX &gt; 50mm f/1.4 &gt; Ilford XP2 Super 400

Hairdressers await the dragon to come and eat their cabbage.

No really - it was January 31st 2014, Chinese New Year.",0.07355371900826446
12640519243,chinese new year,mayra nagata,51.510318,-0.128552,https://live.staticflickr.com/7454/12640519243_286716ce08.jpg,,                               ,0.06818181818181818
12568710994,The Gates to China (London style),VMECollins,51.511362,-0.12835,https://live.staticflickr.com/7294/12568710994_c7171dea81.jpg,smartphone chinatownlondon flickrandroidapp:filter=none,chinese new year London,0.06818181818181818
12467306665,"February 1, Chinese New Year",marcusjroberts,51.511991,-0.1313,https://live.staticflickr.com/2811/12467306665_934b26f710.jpg,london smile chinesenewyear celebrations photoaday laugh cultural photo365,"Although it's a Saturday, I still had to go into work.  Normally the walk to work is quiet, but today was busy because of the Chinese New Year celebrations.  I started to get quite annoyed because of the crowds, but then realised my daily photo opportunity was waiting for me within the throngs of people.

The crowds did make it difficult to get a decent photo of the dragon though, so I settled for a shot of the drummers getting wet. It seems someone gave the dragon some beer, who promptly squirted it back out over the people nearby.

Not the best photo I could have taken, but I was on my way to work so only took a moment. Still, I was happy with the smile I captured.",0.12446969696969697
12379300474,L14ChineseNewYear-8,Dan Bachmann,51.511433,-0.132147,https://live.staticflickr.com/2806/12379300474_551d73d694.jpg,chinesenewyear london 2014 m9 35mm chinatown restaurant lines effralines 2014letter monochrome,,0.0
12379011253,L14ChineseNewYear-7,Dan Bachmann,51.512421,-0.13116,https://live.staticflickr.com/2864/12379011253_53c3b5baeb.jpg,chinesenewyear london 2014 m9 35mm street people 2014letter hat monochrome,,0.0
12349579143,Chinese New Year,Donnchadh H,51.511533,-0.131857,https://live.staticflickr.com/7386/12349579143_09627d085d.jpg,red london chinatown chinesenewyear lantern wardourstreet 2014 yearofthehorse,In London last weekend for the Year of the Horse. Taken on Wardour Street.,0.03409090909090909
12349844194,Chinese New Year,Donnchadh H,51.512675,-0.130183,https://live.staticflickr.com/7377/12349844194_b45f2dc6c9.jpg,red bus london chinatown chinesenewyear shaftesburyavenue 2014 yearofthehorse,In London last weekend for the Year of the Horse. Taken on Shaftesbury Avenue.,0.03409090909090909
12348567304,The year of the Horse,Kevin Camacho Polo,51.511562,-0.131656,https://live.staticflickr.com/7305/12348567304_8bc27709b0.jpg,uk inglaterra england london canon chinatown chinesenewyear gerrard londres yearofthehorse añonuevochino farolilloschinos theyearofthehorse añodelcaballo,"Gerrard St, London

Glad this picture came out the way it did, I almost fell taking it.",0.5
12331402584,The prettiest girl in China Town,misund007,51.512788,-0.127179,https://live.staticflickr.com/2847/12331402584_8560ed9fc0.jpg,uk england london wonder chinatown child expression chinesenewyear gazing prettiest x100 paintedperformer chinesecustomdress,,0.0
12328538235,"Lion Dance, Chinese New Year Celebrations, Chinatown, London",IFM Photographic,51.511267,-0.132072,https://live.staticflickr.com/7335/12328538235_1820ed2f71.jpg,city london westminster canon chinatown soho lion chinesenewyear 70300mm tamron liondance cityofwestminster tamron70300mm 600d yearofthehorse tamron70300mmf456dildmacro img6302a,,0.06818181818181818
12328978114,"Chinese New Year Celebrations, Chinatown, London",IFM Photographic,51.512062,-0.130452,https://live.staticflickr.com/3711/12328978114_8124320d66.jpg,city london westminster canon chinatown soho chinesenewyear 70300mm tamron chineselanterns cityofwestminster tamron70300mm 600d yearofthehorse tamron70300mmf456dildmacro img6299a,,0.06818181818181818
12328531225,"Chinese New Year Celebrations, Chinatown, London",IFM Photographic,51.512062,-0.130452,https://live.staticflickr.com/5534/12328531225_e517968081.jpg,city london westminster canon chinatown soho chinesenewyear 70300mm tamron chineselanterns cityofwestminster tamron70300mm 600d yearofthehorse tamron70300mmf456dildmacro img6292a,,0.06818181818181818
12328967514,"Chinese New Year Celebrations, Chinatown, London",IFM Photographic,51.511821,-0.131246,https://live.staticflickr.com/3799/12328967514_b0f565147e.jpg,city london westminster canon chinatown soho chinesenewyear 70300mm tamron chineselanterns cityofwestminster tamron70300mm 600d yearofthehorse tamron70300mmf456dildmacro img6290b,,0.06818181818181818
12324019115,Not looking at the camera,Rebecca Danby,51.508502,-0.128123,https://live.staticflickr.com/5481/12324019115_f0249412b4.jpg,street uk england people london crowd watching chinesenewyear,,0.0
12318344803,20140205_F0001: The worshipers of the Chinese lion king,wfxue,51.51118,-0.132023,https://live.staticflickr.com/7410/12318344803_8ba7a4894a.jpg,street camera red people blackandwhite bw horse london festival children photography dance costume spring chinatown photographer phone candid traditional crowd chinese lion newyear celebration event acrobat tablet crowded selectivecolouring selectivecoloring,"- This was one of the acts going around the Chinatown in London during the Chinese new year celebrations. It's a lion dance act, which is performed by two acrobats inside a traditional lion suit. Wherever it went, the large &quot;clump&quot; of people followed it, and it was almost impossible to go anywhere even on these relatively wide streets. I certainly got &quot;trapped&quot;. Can you spot the different photography equipment aimed at the lion and count the number of each? Looks majority are mobile phone photographers. By the way, I forgot to say happy Chinese new year!",0.08554518398268399
12310548516,Dressed for the ocation,misund007,51.508542,-0.128252,https://live.staticflickr.com/3717/12310548516_de8d3128c0.jpg,uk england london dress chinesenewyear x100 customdress chinesecustomdress dressedfortheocation,,0.0
12309450885,Year of the Horse,Donnchadh H,51.512875,-0.129861,https://live.staticflickr.com/2809/12309450885_baf5d06c11.jpg,street horse london costume chinatown chinesenewyear shaftesburyavenue 2014 yearofthehorse,Some more images from the Chinese New Year celebrations in London last weekend.          ,0.1590909090909091
12310032596,Year of the Horse,Donnchadh H,51.512875,-0.129861,https://live.staticflickr.com/5544/12310032596_48b0a5a102.jpg,street horse london costume chinatown chinesenewyear shaftesburyavenue 2014 yearofthehorse,Some more images from the Chinese New Year celebrations in London last weekend.          ,0.1590909090909091
12309413225,Year of the Horse,Donnchadh H,51.512875,-0.129861,https://live.staticflickr.com/5503/12309413225_2eaa8b33e2.jpg,street horse london costume chinatown chinesenewyear shaftesburyavenue 2014 yearofthehorse,Some more images from the Chinese New Year celebrations in London last weekend.          ,0.1590909090909091
12308293864,Group photo,Rebecca Danby,51.510732,-0.130205,https://live.staticflickr.com/7364/12308293864_865f293211.jpg,street uk costumes england people london animals chinesenewyear,,0.0
12307839765,Posing for pictures,Rebecca Danby,51.510438,-0.131278,https://live.staticflickr.com/2820/12307839765_0b5f6b3fd3.jpg,street uk costumes england horses people london chinesenewyear,,0.0
12296417265,Chinese New Year 2014,Donnchadh H,51.511827,-0.131986,https://live.staticflickr.com/2831/12296417265_b07eba2772.jpg,street london chinatown chinesenewyear gerrardstreet 2014 yearofthehorse,          Taken on Gerrard Street in London's Chinatown.,0.06818181818181818
12295140054,Chinese New Year 2014,Fabio Dell'Anna,51.512429,-0.13028,https://live.staticflickr.com/5489/12295140054_5b0e9b5a20.jpg,london chinese newyear 2014,,0.04545454545454545
12294098825,DSC_3669 Gerrard Street Chinatown London W1 - Chinese New Year,photographer695,51.511573,-0.131803,https://live.staticflickr.com/7300/12294098825_4351572519.jpg,london chinatown,Chinatown London,0.06818181818181818
12291824625,Kínai Újév -  Chinese New Year 2014,The Crow2,51.511587,-0.131685,https://live.staticflickr.com/7368/12291824625_f60fa9816a.jpg,uk england london canon eos chinese newyear anglia 600d kínai újév thecrow2,"London, UK",0.04545454545454545
12291965003,Kínai Újév -  Chinese New Year 2014,The Crow2,51.511587,-0.131685,https://live.staticflickr.com/2840/12291965003_995d3896fb.jpg,uk england london canon eos chinese newyear anglia 600d kínai újév thecrow2,"London, UK",0.04545454545454545
12292355496,Kínai Újév -  Chinese New Year 2014,The Crow2,51.511587,-0.131685,https://live.staticflickr.com/3833/12292355496_3647b4715e.jpg,uk england london canon eos chinese newyear anglia 600d kínai újév thecrow2,"London, UK",0.04545454545454545
12291937823,Kínai Újév -  Chinese New Year 2014,The Crow2,51.511587,-0.131685,https://live.staticflickr.com/3762/12291937823_42e0409e7d.jpg,uk england london canon eos chinese newyear anglia 600d kínai újév thecrow2,"London, UK",0.04545454545454545
12292178934,Kínai Újév -  Chinese New Year 2014,The Crow2,51.511587,-0.131685,https://live.staticflickr.com/5519/12292178934_0b2c6db6d7.jpg,uk england london beautiful canon eos chinese newyear magnificent anglia 600d kínai újév thecrow2,"London, UK",0.3972727272727273
12288887205,Year of the Horse,pg tips2,51.51192,-0.132722,https://live.staticflickr.com/65535/12288887205_b3de954d37.jpg,china new wood city uk england people horse london festival square person town dancers britain folk stage year capital chinese performance trafalgar eu celebration years zodiac persons ec clebration 2014 playerplayers,London: Chinese New Year 2014,0.06818181818181818
12284599836,Chinese New Year - 5227,padraic collins,51.512886,-0.129704,https://live.staticflickr.com/2872/12284599836_0af98b0b3f.jpg,london chinesenewyear shaftesburyavenue yearofthehorse,Chinese New Year Parade London 2014,0.004545454545454542
12284182603,Chinese New Year - 5226,padraic collins,51.512886,-0.129704,https://live.staticflickr.com/2887/12284182603_d6db53b00c.jpg,london chinesenewyear shaftesburyavenue yearofthehorse,Chinese New Year Parade London 2014,0.004545454545454542
12284367494,Chinese New Year - 5222,padraic collins,51.512886,-0.129704,https://live.staticflickr.com/3805/12284367494_7c5ce1855e.jpg,london chinesenewyear shaftesburyavenue yearofthehorse,Chinese New Year Parade London 2014,0.004545454545454542
12283924305,Chinese New Year - 5221,padraic collins,51.512886,-0.129704,https://live.staticflickr.com/7368/12283924305_2c5a82e361.jpg,london chinesenewyear shaftesburyavenue yearofthehorse,Chinese New Year Parade London 2014,0.004545454545454542
12284445086,Chinese New Year - 5220,padraic collins,51.512886,-0.129704,https://live.staticflickr.com/3742/12284445086_1aca25c1a0.jpg,london chinesenewyear shaftesburyavenue yearofthehorse,Chinese New Year Parade London 2014,0.004545454545454542
12283867925,Chinese New Year - 5218,padraic collins,51.512886,-0.129704,https://live.staticflickr.com/7396/12283867925_7805454f2f.jpg,london chinesenewyear shaftesburyavenue yearofthehorse,Chinese New Year Parade London 2014,0.004545454545454542
12284275744,Chinese New Year - 5217,padraic collins,51.512886,-0.129704,https://live.staticflickr.com/7328/12284275744_e5bd424bf7.jpg,london chinesenewyear shaftesburyavenue yearofthehorse,Chinese New Year Parade London 2014,0.004545454545454542
