Latitude,Longitude,Title,Owner,URL,Tags,Description
51.513089,-0.133574,The Masked Man,27260919@N07,https://live.staticflickr.com/65535/54936104960_4cf3507558.jpg,fuji fujifilm fujistreet streeet streetcolour fujifilmxt4 streetlife streetphoto streetphotography streetlevelphoto fujicolour fujifilmstreet streetscene fan london candidstreetphotography candid candidcolour soho sunshine shadows,Ther late autumn sun shines on Soho.
51.509452,-0.13335,"China Town, rain.",137743397@N08,https://live.staticflickr.com/65535/54935740806_1d9d76d297.jpg,london chinatown night reflections shop grocers fruitveg restaurants rain,London.
51.511988,-0.132345,Artists for Gaza Benefit,203907853@N08,https://live.staticflickr.com/65535/54933741326_ccf34a2f0f.jpg,,Paul Simonon and Kevin Rowland 
51.512019,-0.132353,Artists for Gaza Benefit,203907853@N08,https://live.staticflickr.com/65535/54933987719_85c8e66813.jpg,,Kevin Rowland 
51.512011,-0.132362,Artists for Gaza Benefit,203907853@N08,https://live.staticflickr.com/65535/54934046510_054f0f1fae.jpg,,Paul Simonon on the decks 
51.512036,-0.132389,Artists for Gaza Benefit,203907853@N08,https://live.staticflickr.com/65535/54932867957_6781b5e0c9.jpg,,"Jerry Dammers on the decks, Bobby Gillespie signing for fans"
51.51205,-0.132362,Artists for Gaza Benefit,203907853@N08,https://live.staticflickr.com/65535/54934046405_2c1f080ed4.jpg,,Jerry Dammers on the decks 
51.512016,-0.13232,Artists for Gaza benefit,203907853@N08,https://live.staticflickr.com/65535/54933946258_907502c7c7.jpg,,Paul Simonon on the decks 
51.512011,-0.132428,Artists for Gaza benefit,203907853@N08,https://live.staticflickr.com/65535/54934046335_beb79ac2fc.jpg,,Suggs and Andy Mackay 
51.511475,-0.131975,London2008_0684,21287822@N03,https://live.staticflickr.com/65535/54929794854_0f7616d9eb.jpg,england gb greatbritain london uk unitedkingdom 倫敦 英國 英格蘭,"Gerrard Street,
Westminster, London,
England, UK"
51.511455,-0.131989,London2008_0685,21287822@N03,https://live.staticflickr.com/65535/54929755048_b40f93a4a3.jpg,england gb greatbritain london uk unitedkingdom 倫敦 英國 英格蘭,"Gerrard Street,
Westminster, London,
England, UK"
51.512027,-0.130612,"Chinatown, London",7636733@N05,https://live.staticflickr.com/65535/54929678820_0bbfba2f49.jpg,elements,"Chinatown, London.

Fujifilm H half
Provia Film Mode"
51.508553,-0.128351,DSC_7366 National Art Gallery Trafalgar Square London West End,41087279@N00,https://live.staticflickr.com/65535/54929410185_40ed05cbcb.jpg,london west end national art gallery trafalgar square,National Art Gallery Trafalgar Square London West End
51.509808,-0.134895,DSC_7357,41087279@N00,https://live.staticflickr.com/65535/54929066766_c6ea14cf5a.jpg,regent street christmas lights london west end st jamess piccadilly,Regent Street St James's Christmas Lights Piccadilly London West End
51.509468,-0.13452,DSC_7359 Regent Street St James's Christmas Lights Piccadilly London West End 2017 Red Vauxhall Astra SRi Nav T 1399 cc Hatchback Car DL17MFK,41087279@N00,https://live.staticflickr.com/65535/54929369125_8091ac9141.jpg,regent street christmas lights london west end st jamess piccadilly 2017 red vauxhall astra sri nav t 1399 cc hatchback car dl17mfk,Regent Street St James's Christmas Lights Piccadilly London West End 2017 Red Vauxhall Astra SRi Nav T 1399 cc Hatchback Car DL17MFK
51.509468,-0.13452,DSC_7358 Regent Street St James's Christmas Lights Piccadilly London West End 2017 Red Vauxhall Astra SRi Nav T 1399 cc Hatchback Car DL17MFK,41087279@N00,https://live.staticflickr.com/65535/54929266958_c9e228dfbf.jpg,regent street christmas lights london west end st jamess piccadilly 2017 red vauxhall astra sri nav t 1399 cc hatchback car dl17mfk,Regent Street St James's Christmas Lights Piccadilly London West End 2017 Red Vauxhall Astra SRi Nav T 1399 cc Hatchback Car DL17MFK
51.509107,-0.13423,DSC_7361 Regent Street St James's Christmas Lights Piccadilly London West End,41087279@N00,https://live.staticflickr.com/65535/54929066641_e11737df7b.jpg,regent street christmas lights london west end st jamess piccadilly,Regent Street St James's Christmas Lights Piccadilly London West End
51.509439,-0.128147,Queen Elizabeth II - 16 November 2025,28503813@N03,https://live.staticflickr.com/65535/54926906387_cce94284fb.jpg,tz95p1004026sce queenelizabethii pietroannigoni nationalportraitgallery,"<b>Queen Elizabeth II</b> (1969) by Pietro Annigoni, tempera grassa on paper panel.

Annigoni painted several portraits of Her Late Majesty, The Queen. This 1969 work 'Her Majesty in Robes of the British Empire' is dreadful and, quite properly, received criticism at the time. The use of space on the panel is poor and the head of Her Majesty appears to be added on to a mannequin. The proportions are all wrong; I don't know what the artist was thinking or seeing.

TZ95_P1004026SCE"
51.508695,-0.127619,"Summer in Trafalgar Square, London",45994234@N03,https://live.staticflickr.com/65535/54927805778_07b1630179.jpg,trafalgarsquare summer candid people strangers streetphotography city urban london olympus omd em5,
51.513356,-0.131386,The Wild One,27260919@N07,https://live.staticflickr.com/65535/54927463498_de82598bbc.jpg,fuji fujifilm fujistreet streeet streetcolour fujifilmxt4 streetlife streetphoto streetphotography streetlevelphoto fujicolour fujifilmstreet streetscene fan london candidstreetphotography candid candidcolour soho work dogs,"Is it a wolf howling or a dog trying tp catch a ball?
"
51.511649,-0.128544,"Malatang Yangguofu, London WC2 - 16 November 2025",28503813@N03,https://live.staticflickr.com/65535/54927631649_9e657003a0.jpg,malatangyangguofu chineserestaurant london londonwc2 england uk tz95p1004024e londonchinatown,"Malatang Yangguofu, 47-49, Charing Cross Road, London WC2H 0AN.

There seems to be some flexibility over the order of the words. The fascia is clear enough but this is also listed as YGF Yangguofu Malatang. There is another in Hammersmith and I think a Manhattan example is related.

Formerly Wing Wing (Krispy (sic) chicken).

 TZ95_P1004024E"
51.511229,-0.12701,A Handbag! - 15 November 2025,28503813@N03,https://live.staticflickr.com/65535/54925803697_16f30519ff.jpg,tz95p1004021ce ahandbag,"Before the curtain rose on The Importance of Being Earnest at the Noël Coward Theatre.

TZ95_P1004021CE"
51.512738,-0.126924,Social - 16 November 2025,28503813@N03,https://live.staticflickr.com/65535/54926659966_47cf5986e5.jpg,tz95p1004020e gents toilet sign,"Gents toilet sign in Olea Social in Upper St Martin's Lane which turned out to be a very good restaurant.

TZ95_P1004020E"
51.512138,-0.132212,London Calling sign,203907853@N08,https://live.staticflickr.com/65535/54933741251_3091d8cfc7.jpg,,At the Century Club
51.508553,-0.128351,DSC_7365,41087279@N00,https://live.staticflickr.com/65535/54929307823_9797bac470.jpg,london west end national art gallery trafalgar square,National Art Gallery Trafalgar Square London West End
51.508553,-0.128351,DSC_7364,41087279@N00,https://live.staticflickr.com/65535/54929410120_1b907d1337.jpg,london west end national art gallery trafalgar square,National Art Gallery Trafalgar Square London West End
51.510037,-0.130848,*,54714244@N08,https://live.staticflickr.com/65535/54925718940_99d04f7ae7.jpg,,
51.511422,-0.132206,Parking Lot Lovers @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54924986346_a0005e5923.jpg,,
51.511413,-0.132195,Parking Lot Lovers @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54924986341_9a7a89d8d1.jpg,,
51.511416,-0.132178,Parking Lot Lovers @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54925186613_7cb319dc29.jpg,,
51.511416,-0.13225,Parking Lot Lovers @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54924117342_0961868de8.jpg,,
51.511427,-0.132289,Parking Lot Lovers @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54925292320_5c8bf68f48.jpg,,
51.511416,-0.132178,Parking Lot Lovers @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54924986281_4c6b889164.jpg,,
51.511416,-0.132187,Dread FM @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54925184533_cfb18cb15d.jpg,,
51.511413,-0.1322,Dread FM @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54924984311_5d264aee3b.jpg,,
51.511405,-0.132187,Dread FM @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54925234979_b13725731f.jpg,,
51.511425,-0.132245,Dread FM @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54925290255_41f1b76199.jpg,,
51.511411,-0.132184,Dread FM @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54925290220_a682e8f486.jpg,,
51.511422,-0.132187,Free Spirits @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54924113987_7e9c452de3.jpg,,
51.511425,-0.132067,Free Spirits @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54924982901_3ebdc7e9c2.jpg,,
51.511391,-0.132181,Free Spirits @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54924113977_6756452117.jpg,,
51.511416,-0.132167,Close to the Sun @ O'Neill's Soho,203548914@N03,https://live.staticflickr.com/65535/54924112812_24491921ca.jpg,,
51.508582,-0.128284,Seales - BIG9126,47121377@N00,https://live.staticflickr.com/65535/54923187672_06da09af2d.jpg,big9126 scania tipper truck london seales,"Trafalgar Square

Thanks for all the views, please check out my other photos and albums."
51.513069,-0.127503,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923593343_fc3bcb9c61.jpg,,
51.513,-0.127509,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54922527827_12d47c7cd3.jpg,,
51.513072,-0.127748,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54922527687_b12021b4b3.jpg,,Christmas decorations 
51.513161,-0.127603,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923699245_ed5b2a17b2.jpg,,
51.513119,-0.127589,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54922527057_d7c6e66568.jpg,,
51.513138,-0.1276,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923592383_0a872019b0.jpg,,
51.509188,-0.127095,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923592248_fdb6f69e1c.jpg,,A smoke 
51.508877,-0.127292,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54922526612_79d588245b.jpg,,Looking on from on high 
51.508841,-0.127303,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923698475_436b740ffb.jpg,,Blue lights on Charring Cross Road 
51.508841,-0.127289,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923591923_2a32269a8b.jpg,,
51.508858,-0.127306,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923591798_f07e50e75f.jpg,,
51.508852,-0.127298,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54922526307_b9f3ed9e3a.jpg,,
51.50885,-0.127281,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923391011_d78cc53325.jpg,,
51.508861,-0.127275,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54922526122_a9495921b0.jpg,,
51.508877,-0.127273,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923591413_03d7f1f779.jpg,,
51.508888,-0.127237,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54922525727_112883a70d.jpg,,
51.508811,-0.127131,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923591118_5e81dd9a01.jpg,,
51.508647,-0.127178,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923390531_05c0c0accd.jpg,,Protecting the Salvation Army as they head for the Cenotaph 
51.508938,-0.128314,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923390271_bf9025d794.jpg,,"Seen in the National Gallery, described by Anrep as being a philosophical cycle, the four mosaics created for the National Gallery are probably Anrep’s most famous commission and were created between 1928 and 1952."
51.508908,-0.128125,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54922525202_b8b49d960a.jpg,,"Seen in the National Gallery,  described by Anrep as being a philosophical cycle, the four mosaics created for the National Gallery are probably Anrep’s most famous commission and were created between 1928 and 1952."
51.508891,-0.128353,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923390136_767429dbf3.jpg,,"Seen in the National Gallery,  described by Anrep as being a philosophical cycle, the four mosaics created for the National Gallery are probably Anrep’s most famous commission and were created between 1928 and 1952."
51.50888,-0.12835,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923590443_13eaec4829.jpg,,"Seen in the National Gallery,  described by Anrep as being a philosophical cycle, the four mosaics created for the National Gallery are probably Anrep’s most famous commission and were created between 1928 and 1952."
51.508913,-0.128195,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923590393_4e544a0e6b.jpg,,"Seen in the National Gallery,  described by Anrep as being a philosophical cycle, the four mosaics created for the National Gallery are probably Anrep’s most famous commission and were created between 1928 and 1952."
51.508983,-0.128273,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923389061_72a155b445.jpg,,Seen in the National Gallery
51.509025,-0.128048,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923637879_5b927808fa.jpg,,Seen in the National Gallery
51.509025,-0.1281,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923388951_c2110b2b8c.jpg,,Seen in the National Gallery
51.509286,-0.128064,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54922523962_21e3d03c79.jpg,,Seen in the National Gallery
51.509052,-0.128031,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54922523982_e3918457e8.jpg,,Seen in the National Gallery
51.509241,-0.128095,PBWA Central London,12608538@N03,https://live.staticflickr.com/65535/54923388676_633eb590d1.jpg,,Seen in the National Gallery
51.508889,-0.128638,Capturing Van Gogh,99949037@N00,https://live.staticflickr.com/65535/54923595323_2791009444.jpg,,National Art Gallery / London 
51.509238,-0.127964,,203493430@N03,https://live.staticflickr.com/65535/54923218691_79d0825b66.jpg,,
51.509255,-0.128125,,203493430@N03,https://live.staticflickr.com/65535/54922355437_8a57667255.jpg,,
51.509086,-0.127898,,203493430@N03,https://live.staticflickr.com/65535/54922355412_5de509cf07.jpg,,
51.509072,-0.127698,,203493430@N03,https://live.staticflickr.com/65535/54923218686_bcf5ddb74c.jpg,,
51.508561,-0.129728,,203493430@N03,https://live.staticflickr.com/65535/54923421493_ab1406da8a.jpg,,
51.508519,-0.129131,,203493430@N03,https://live.staticflickr.com/65535/54923468154_703782f8f3.jpg,,
51.508719,-0.129809,,203493430@N03,https://live.staticflickr.com/65535/54923218561_3bb4e5f5c0.jpg,,
51.508666,-0.129031,,203493430@N03,https://live.staticflickr.com/65535/54922355362_6e12324007.jpg,,
51.509105,-0.128067,,203493430@N03,https://live.staticflickr.com/65535/54922355287_b4e6abbdc9.jpg,,
51.508502,-0.129814,,203493430@N03,https://live.staticflickr.com/65535/54922355297_8eefe3a5b0.jpg,,
51.508552,-0.129598,,203493430@N03,https://live.staticflickr.com/65535/54923526140_9b5efbc4a7.jpg,,
51.508602,-0.129792,,203493430@N03,https://live.staticflickr.com/65535/54922355342_390dd4b655.jpg,,
51.508622,-0.129803,,203493430@N03,https://live.staticflickr.com/65535/54923218531_6d78ba748c.jpg,,
51.508663,-0.129775,,203493430@N03,https://live.staticflickr.com/65535/54922355237_012dff11fe.jpg,,
51.509241,-0.128028,,203493430@N03,https://live.staticflickr.com/65535/54923526050_267c809cf3.jpg,,
51.509097,-0.128062,,203493430@N03,https://live.staticflickr.com/65535/54923218466_8d7801cfac.jpg,,
51.50943,-0.128037,*,54714244@N08,https://live.staticflickr.com/65535/54922246175_c435f47a32.jpg,,
51.513869,-0.127137,,16852653@N06,https://live.staticflickr.com/65535/54921894855_8fb2969ca8.jpg,,
51.512248,-0.129915,"Chinatown, London",45994234@N03,https://live.staticflickr.com/65535/54920628887_24567c8cc6.jpg,chinatown london city urban lanterns abstract olympus omd em5 streetphotography,
51.509072,-0.128823,wright of derby the air pump,40139809@N00,https://live.staticflickr.com/65535/54921668773_5061453ae6.jpg,london westminster nationalgallery exhibition wrightofderby anexperimentwithabirdinanairpump november 2025,"<a href=""https://www.nationalgallery.org.uk/exhibitions/wright-of-derby-from-the-shadows"" rel=""noreferrer nofollow"">www.nationalgallery.org.uk/exhibitions/wright-of-derby-fr...</a>"
51.509971,-0.134754,First OME46031 YJ21 EXO,71092681@N07,https://live.staticflickr.com/65535/54921338811_3f4fcb6383.jpg,firstbus firstlondon ome46031 yj21exo optare metrodecker bus ovoenergy,"First Bus London
OME46031 - YJ21 EXO
Optare MetroDecker.
Piccadilly Circus, London."
51.508672,-0.127781,"Saint Martin-in-the-Fields, London",45976353@N06,https://live.staticflickr.com/65535/54920448627_94c9f4debf.jpg,,
51.509308,-0.127362,London,45976353@N06,https://live.staticflickr.com/65535/54921315956_69c7fcc063.jpg,,
51.509294,-0.127314,London,45976353@N06,https://live.staticflickr.com/65535/54920448387_516fd9da53.jpg,,
51.508875,-0.129764,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921571299_4478bc746d.jpg,,Vermeer
51.508858,-0.129728,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921315586_2c16dfb2b8.jpg,,
51.509005,-0.129531,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54920448057_c4ff45ed4b.jpg,,
51.509197,-0.129523,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921621605_1f78fe1cbb.jpg,,
51.509247,-0.129589,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54920447907_ed7ec983aa.jpg,,
51.509272,-0.129214,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921621495_9318b40e57.jpg,,
51.509213,-0.129245,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921315291_bfdc57e9cb.jpg,,
51.509275,-0.129245,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921621425_617840862a.jpg,,
51.509291,-0.129256,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921315211_d16c6678ce.jpg,,
51.5093,-0.12925,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54920447597_9fd10689b4.jpg,,
51.509319,-0.129223,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54920447537_0f7ac830e4.jpg,,
51.509261,-0.129112,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921621175_31b4734d46.jpg,,
51.509016,-0.128509,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54920447502_7e6dc4cf0a.jpg,,
51.509238,-0.128462,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921570269_7f603e4abc.jpg,,
51.50923,-0.128359,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921620815_2d849c0f49.jpg,,
51.509227,-0.128359,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921525903_e5bd60308b.jpg,,
51.508972,-0.127628,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921314476_9196edc9ae.jpg,,
51.509258,-0.128267,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921569989_40060f8373.jpg,,
51.508936,-0.127762,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921569929_b48a2f6e82.jpg,,
51.508897,-0.127901,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921569914_57180ab8ca.jpg,,
51.508813,-0.128045,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54920447007_b44f12a070.jpg,,
51.508838,-0.128078,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54920446872_6ceeff84af.jpg,,
51.508833,-0.128062,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921314111_12ef7d9309.jpg,,
51.508744,-0.128245,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921620460_2e85915983.jpg,,
51.508713,-0.128373,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54920446732_62dc32761c.jpg,,
51.508858,-0.128364,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921525428_ae6faa764a.jpg,,
51.508869,-0.128384,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921314006_5153ee6a5d.jpg,,
51.508886,-0.128314,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921569564_c1322f068e.jpg,,
51.508886,-0.128314,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921569439_54b971340f.jpg,,
51.509344,-0.128559,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921619835_61479e03a7.jpg,,
51.509016,-0.129292,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54920446197_961681926a.jpg,,
51.50913,-0.129348,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54920446152_dc8bd7b69f.jpg,,
51.50895,-0.128951,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54920446062_81963f0a01.jpg,,
51.508863,-0.129337,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921524728_a04f2ab165.jpg,,
51.508805,-0.129373,"National Gallery, London",45976353@N06,https://live.staticflickr.com/65535/54921524653_dcc3cf1160.jpg,,
51.509961,-0.134652,Light Pajnting in London,202988504@N03,https://live.staticflickr.com/65535/54909529629_14ccca1668.jpg,,
51.510911,-0.126434,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54909125891_a621bf9f17.jpg,倫敦 英格蘭 英國,
51.510913,-0.126495,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54909438475_ab0038b3b1.jpg,倫敦 英格蘭 英國,
51.509352,-0.127162,"London, England | Tamron 50-300mm F/4.5-6.3",32430474@N03,https://live.staticflickr.com/65535/54909351048_d202e3da5f.jpg,倫敦 英格蘭 英國,
51.508561,-0.127484,"London, England | Tamron 50-300mm F/4.5-6.3",32430474@N03,https://live.staticflickr.com/65535/54908262117_9032526026.jpg,倫敦 英格蘭 英國,
51.508505,-0.127467,"London, England | Tamron 50-300mm F/4.5-6.3",32430474@N03,https://live.staticflickr.com/65535/54909350853_0aafbed6f2.jpg,倫敦 英格蘭 英國,
51.510105,-0.129998,London elegance,99949037@N00,https://live.staticflickr.com/65535/54879216722_b3c21d9120.jpg,,
51.508847,-0.128406,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907928271_9c1357c027.jpg,倫敦 英格蘭 英國,
51.5091,-0.128506,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908153778_a045f5789f.jpg,倫敦 英格蘭 英國,
51.509147,-0.128745,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908242540_92fc73f851.jpg,倫敦 英格蘭 英國,
51.5091,-0.128506,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908242365_a96abb8f40.jpg,倫敦 英格蘭 英國,
51.509172,-0.128642,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908242230_dfb021ecce.jpg,倫敦 英格蘭 英國,
51.509194,-0.128317,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907061802_504e73868a.jpg,倫敦 英格蘭 英國,
51.509205,-0.129378,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907926346_ff169a724e.jpg,倫敦 英格蘭 英國,
51.509172,-0.12755,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908151693_4a4187f49a.jpg,倫敦 英格蘭 英國,
51.508902,-0.127503,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908151243_d2a3d9be0e.jpg,倫敦 英格蘭 英國,
51.509166,-0.129192,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907925191_a84b485fde.jpg,倫敦 英格蘭 英國,
51.509238,-0.129242,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907925066_308e4f073c.jpg,倫敦 英格蘭 英國,
51.508888,-0.128398,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907924021_eda9c1e583.jpg,倫敦 英格蘭 英國,
51.5089,-0.128381,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908149508_a64d156aff.jpg,倫敦 英格蘭 英國,
51.508888,-0.128328,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908149473_9a98b7de8e.jpg,倫敦 英格蘭 英國,
51.508788,-0.128062,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908237490_e9d66e8b7e.jpg,倫敦 英格蘭 英國,
51.509205,-0.128434,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908148343_b3d553b5f1.jpg,倫敦 英格蘭 英國,
51.509119,-0.127514,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908236900_10307a66af.jpg,倫敦 英格蘭 英國,
51.509119,-0.127514,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907922046_4278d228b7.jpg,倫敦 英格蘭 英國,
51.509141,-0.128603,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907054422_3a02be519a.jpg,倫敦 英格蘭 英國,
51.508888,-0.1291,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908232465_5c500c0896.jpg,倫敦 英格蘭 英國,
51.508997,-0.129531,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907052902_7267ea6608.jpg,倫敦 英格蘭 英國,
51.508997,-0.129531,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908231835_ac91ae1f2e.jpg,倫敦 英格蘭 英國,
51.508997,-0.129531,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907051737_80ddf59b21.jpg,倫敦 英格蘭 英國,
51.509236,-0.129345,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908142573_60fe18a125.jpg,倫敦 英格蘭 英國,
51.509236,-0.129345,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907051402_43dfdacebe.jpg,倫敦 英格蘭 英國,
51.508886,-0.129176,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908142158_abbc9886cd.jpg,倫敦 英格蘭 英國,
51.508886,-0.129176,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907915366_76c8bd520f.jpg,倫敦 英格蘭 英國,
51.509194,-0.129028,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54907049487_c329a68fac.jpg,倫敦 英格蘭 英國,
51.509141,-0.128603,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908139563_746fea3d22.jpg,倫敦 英格蘭 英國,
51.509141,-0.128603,"London, England | Viltrox 50mm F2.0 Air",32430474@N03,https://live.staticflickr.com/65535/54908165489_8f4675a0b7.jpg,倫敦 英格蘭 英國,
